Game Turn, Range, Value, Seed, Type, Location
268, 8, 1, 3128003899, sync, Random Direction
268, 7, 4, 839076952, sync, Random Direction
268, 1, 0, 2965012913, sync, GetNextBuyablePlot picker
268, 7, 4, 1389581974, sync, Random Direction
268, 10, 3, 3059859991, sync, Random Direction
268, 2, 1, 1703728644, sync, GetNextBuyablePlot picker
268, 4, 2, 2974058477, sync, BT Research Choice
268, 5, 1, 2850440738, sync, Random Direction
268, 6, 1, 1622567091, sync, Random Direction
268, 29, 3, 788745840, sync, Random Direction
268, 2, 1, 552515049, sync, Random Direction
268, 35, 21, 2621874798, sync, Random Direction
268, 7, 3, 2661604623, sync, Random Direction
268, 4, 1, 2418467228, sync, Random Direction
268, 3, 0, 1408485285, sync, Random Direction
268, 4, 1, 1413379962, sync, Random Direction
269, 2, 0, 1230781227, sync, GetNextBuyablePlot picker
269, 1, 0, 76446600, sync, GetNextBuyablePlot picker
269, 1, 0, 1836988705, sync, GetNextBuyablePlot picker
269, 3, 2, 2762772806, sync, GetNextBuyablePlot picker
269, 1, 0, 3554762503, sync, GetNextBuyablePlot picker
269, 12, 8, 676579380, sync, Unit Combat Damage
269, 2, 1, 3202631261, sync, GetNextBuyablePlot picker
269, 1, 0, 3717233618, sync, GetNextBuyablePlot picker
269, 1, 0, 1923802275, sync, GetNextBuyablePlot picker
269, 1, 0, 494875552, sync, GetNextBuyablePlot picker
269, 1, 0, 3735284569, sync, GetNextBuyablePlot picker
269, 1, 0, 1565950750, sync, GetNextBuyablePlot picker
269, 1, 0, 553461759, sync, GetNextBuyablePlot picker
269, 1, 0, 3694389708, sync, GetNextBuyablePlot picker
269, 1, 0, 857662485, sync, GetNextBuyablePlot picker
269, 2, 1, 3940791082, sync, GetNextBuyablePlot picker
269, 5, 1, 2684765467, sync, GetNextBuyablePlot picker
269, 4, 1, 1503385272, sync, GetNextBuyablePlot picker
269, 1, 0, 1830202513, sync, GetNextBuyablePlot picker
269, 1, 0, 2757875702, sync, GetNextBuyablePlot picker
269, 1, 0, 1270487031, sync, GetNextBuyablePlot picker
269, 1, 0, 831759972, sync, GetNextBuyablePlot picker
269, 1, 0, 770212045, sync, GetNextBuyablePlot picker
269, 1, 0, 248216962, sync, GetNextBuyablePlot picker
269, 1, 0, 1634614419, sync, GetNextBuyablePlot picker
269, 1, 0, 1058456784, sync, GetNextBuyablePlot picker
269, 3, 1, 3582549193, sync, GetNextBuyablePlot picker
269, 1, 0, 2453139406, sync, GetNextBuyablePlot picker
269, 1, 0, 339087087, sync, GetNextBuyablePlot picker
269, 1, 0, 1332436476, sync, GetNextBuyablePlot picker
269, 1, 0, 876739717, sync, GetNextBuyablePlot picker
269, 1, 0, 1860647642, sync, GetNextBuyablePlot picker
269, 3, 2, 2331945739, sync, GetNextBuyablePlot picker
269, 2, 1, 3691929064, sync, GetNextBuyablePlot picker
269, 2, 1, 2620054529, sync, GetNextBuyablePlot picker
269, 1, 0, 4144900774, sync, GetNextBuyablePlot picker
269, 15, 6, 2758470887, sync, Random Direction
269, 1, 0, 2002743444, sync, GetNextBuyablePlot picker
269, 2, 1, 2389194557, sync, GetNextBuyablePlot picker
269, 4, 0, 2573355826, sync, Random Direction
269, 5, 1, 477065347, sync, Random Direction
269, 1, 0, 1477247488, sync, GetNextBuyablePlot picker
269, 2, 0, 2492985, sync, Random Direction
269, 14, 6, 140896382, sync, Random Direction
269, 14, 2, 1873711583, sync, Random Direction
269, 3, 2, 792739372, sync, GetNextBuyablePlot picker
269, 4, 2, 4082372853, sync, Random Direction
269, 1, 0, 2322861706, sync, GetNextBuyablePlot picker
269, 4, 0, 2559864059, sync, Random Direction
269, 4, 3, 898175256, sync, Random Direction
269, 10, 2, 3743532913, sync, Random Direction
269, 8, 4, 1049397590, sync, Random Direction
269, 2, 0, 2184371671, sync, GetNextBuyablePlot picker
269, 8, 1, 445261508, sync, Random Direction
269, 10, 8, 607807917, sync, Random Direction
269, 5, 4, 3789546722, sync, Random Direction
269, 1, 0, 3437068403, sync, GetNextBuyablePlot picker
269, 10, 5, 1130687280, sync, Random Direction
269, 11, 4, 2294346665, sync, Random Direction
269, 2, 0, 1645964590, sync, GetNextBuyablePlot picker
269, 100, 51, 1082503375, sync, Barbarian Ranged unit roll
269, 6, 2, 2212858460, sync, Random Direction
269, 5, 1, 2014060901, sync, Random Direction
269, 42, 1, 1215639098, sync, Random Direction
269, 6, 1, 148277995, sync, Random Direction
269, 27, 13, 1047457864, sync, Random Direction
269, 9, 7, 2183294689, sync, Random Direction
269, 6, 3, 3380081670, sync, Random Direction
269, 6, 3, 2534468295, sync, Random Direction
269, 4, 1, 2527512820, sync, Random Direction
270, 2, 0, 1458968605, sync, GetNextBuyablePlot picker
270, 1, 0, 93276818, sync, GetNextBuyablePlot picker
270, 1, 0, 3316083811, sync, GetNextBuyablePlot picker
270, 3, 0, 585203808, sync, GetNextBuyablePlot picker
270, 2, 1, 962664729, sync, GetNextBuyablePlot picker
270, 2, 1, 3327360478, sync, GetNextBuyablePlot picker
270, 1, 0, 2577034175, sync, GetNextBuyablePlot picker
270, 1, 0, 1213088396, sync, GetNextBuyablePlot picker
270, 1, 0, 2782997973, sync, GetNextBuyablePlot picker
270, 1, 0, 3298138602, sync, GetNextBuyablePlot picker
270, 1, 0, 3180594395, sync, GetNextBuyablePlot picker
270, 1, 0, 769850232, sync, GetNextBuyablePlot picker
270, 1, 0, 2836648529, sync, GetNextBuyablePlot picker
270, 1, 0, 1126918838, sync, GetNextBuyablePlot picker
270, 2, 1, 2462323639, sync, GetNextBuyablePlot picker
270, 5, 0, 4060632868, sync, GetNextBuyablePlot picker
270, 4, 2, 569524877, sync, GetNextBuyablePlot picker
270, 1, 0, 2323348546, sync, GetNextBuyablePlot picker
270, 1, 0, 1937519699, sync, GetNextBuyablePlot picker
270, 1, 0, 2399519120, sync, GetNextBuyablePlot picker
270, 12, 6, 3956112009, sync, Unit Combat Damage
270, 1, 0, 2429098638, sync, GetNextBuyablePlot picker
270, 1, 0, 2206974639, sync, GetNextBuyablePlot picker
270, 1, 0, 2586666684, sync, GetNextBuyablePlot picker
270, 1, 0, 2886350405, sync, GetNextBuyablePlot picker
270, 1, 0, 3678425498, sync, GetNextBuyablePlot picker
270, 3, 2, 710662859, sync, GetNextBuyablePlot picker
270, 1, 0, 3385340584, sync, GetNextBuyablePlot picker
270, 1, 0, 3214733761, sync, GetNextBuyablePlot picker
270, 1, 0, 1673653606, sync, GetNextBuyablePlot picker
270, 1, 0, 315316391, sync, GetNextBuyablePlot picker
270, 1, 0, 3988902228, sync, GetNextBuyablePlot picker
270, 3, 0, 2219174141, sync, GetNextBuyablePlot picker
270, 2, 0, 258963954, sync, GetNextBuyablePlot picker
270, 2, 1, 1288362051, sync, GetNextBuyablePlot picker
270, 1, 0, 3340021440, sync, GetNextBuyablePlot picker
270, 1, 0, 4186773497, sync, Random Direction
270, 2, 1, 32981822, sync, GetNextBuyablePlot picker
270, 2, 1, 3971528095, sync, GetNextBuyablePlot picker
270, 4, 1, 3925210860, sync, Random Direction
270, 4, 3, 1971206837, sync, Random Direction
270, 1, 0, 3651163466, sync, GetNextBuyablePlot picker
270, 6, 3, 1149045947, sync, Random Direction
270, 12, 10, 2529269208, sync, Random Direction
270, 14, 8, 3911503153, sync, Random Direction
270, 3, 1, 2685828118, sync, GetNextBuyablePlot picker
270, 2, 0, 2456140183, sync, Random Direction
270, 1, 0, 900085636, sync, GetNextBuyablePlot picker
270, 6, 5, 4039641965, sync, Random Direction
270, 5, 3, 4227220386, sync, Random Direction
270, 5, 4, 3250739251, sync, Random Direction
270, 6, 4, 3776006128, sync, Random Direction
270, 2, 1, 2884039017, sync, GetNextBuyablePlot picker
270, 9, 5, 4011390958, sync, Random Direction
270, 3, 0, 2571125903, sync, Random Direction
270, 7, 0, 718992156, sync, Random Direction
270, 1, 0, 418659109, sync, GetNextBuyablePlot picker
270, 11, 4, 765502714, sync, Random Direction
270, 6, 0, 1929812651, sync, Random Direction
270, 2, 0, 137504008, sync, GetNextBuyablePlot picker
270, 100, 85, 1892836513, sync, Barbarian Ranged unit roll
270, 4, 1, 3653506758, sync, Random Direction
270, 6, 3, 1519531655, sync, Random Direction
270, 6, 4, 2420672948, sync, Random Direction
270, 42, 7, 3188697565, sync, Random Direction
270, 5, 0, 811260242, sync, Random Direction
270, 44, 42, 743552035, sync, Random Direction
270, 6, 4, 4190014752, sync, Random Direction
270, 5, 2, 2883716825, sync, Random Direction
270, 8, 0, 1915304094, sync, Random Direction
270, 1, 0, 318861183, sync, Random Direction
270, 10, 2, 47143756, sync, Random Direction
271, 2, 0, 1222850453, sync, GetNextBuyablePlot picker
271, 1, 0, 367804586, sync, GetNextBuyablePlot picker
271, 1, 0, 2127004827, sync, GetNextBuyablePlot picker
271, 3, 0, 2956779576, sync, GetNextBuyablePlot picker
271, 2, 0, 965523473, sync, GetNextBuyablePlot picker
271, 2, 0, 254131574, sync, GetNextBuyablePlot picker
271, 1, 0, 1913638775, sync, GetNextBuyablePlot picker
271, 1, 0, 251381732, sync, GetNextBuyablePlot picker
271, 1, 0, 2524169293, sync, GetNextBuyablePlot picker
271, 1, 0, 3047701250, sync, GetNextBuyablePlot picker
271, 1, 0, 3223841811, sync, GetNextBuyablePlot picker
271, 1, 0, 1688174160, sync, GetNextBuyablePlot picker
271, 1, 0, 1917147209, sync, GetNextBuyablePlot picker
271, 1, 0, 2581792078, sync, GetNextBuyablePlot picker
271, 2, 1, 2577086063, sync, GetNextBuyablePlot picker
271, 5, 3, 4203097980, sync, GetNextBuyablePlot picker
271, 4, 1, 3280089093, sync, GetNextBuyablePlot picker
271, 1, 0, 1374562394, sync, GetNextBuyablePlot picker
271, 1, 0, 2186201739, sync, GetNextBuyablePlot picker
271, 1, 0, 1875167080, sync, GetNextBuyablePlot picker
271, 1, 0, 771409793, sync, GetNextBuyablePlot picker
271, 1, 0, 190214182, sync, GetNextBuyablePlot picker
271, 1, 0, 2371716199, sync, GetNextBuyablePlot picker
271, 1, 0, 1037234708, sync, GetNextBuyablePlot picker
271, 1, 0, 3893058237, sync, GetNextBuyablePlot picker
271, 3, 1, 1839818930, sync, GetNextBuyablePlot picker
271, 1, 0, 2058616835, sync, GetNextBuyablePlot picker
271, 1, 0, 3690404736, sync, GetNextBuyablePlot picker
271, 1, 0, 3080185273, sync, GetNextBuyablePlot picker
271, 1, 0, 432102910, sync, GetNextBuyablePlot picker
271, 1, 0, 309107039, sync, GetNextBuyablePlot picker
271, 3, 2, 2909958060, sync, GetNextBuyablePlot picker
271, 2, 1, 3267896437, sync, GetNextBuyablePlot picker
271, 2, 1, 3520158730, sync, GetNextBuyablePlot picker
271, 1, 0, 3656084603, sync, GetNextBuyablePlot picker
271, 2, 1, 2792151704, sync, GetNextBuyablePlot picker
271, 2, 0, 2961412849, sync, GetNextBuyablePlot picker
271, 6, 5, 372322006, sync, Random Direction
271, 5, 1, 4273624407, sync, Random Direction
271, 1, 0, 1403062340, sync, GetNextBuyablePlot picker
271, 8, 6, 1420651821, sync, Random Direction
271, 18, 1, 3270074978, sync, Random Direction
271, 6, 4, 321187827, sync, Random Direction
271, 3, 2, 2965922992, sync, GetNextBuyablePlot picker
271, 6, 5, 3827347241, sync, Random Direction
271, 1, 0, 4194255534, sync, GetNextBuyablePlot picker
271, 3, 2, 4170487887, sync, Random Direction
271, 5, 2, 4190575580, sync, Random Direction
271, 6, 2, 1819022565, sync, Random Direction
271, 7, 0, 1719720890, sync, Random Direction
271, 2, 0, 330066539, sync, GetNextBuyablePlot picker
271, 6, 0, 1654135240, sync, Random Direction
271, 16, 10, 189667937, sync, Random Direction
271, 7, 4, 2756770182, sync, Random Direction
271, 1, 0, 2787459655, sync, GetNextBuyablePlot picker
271, 10, 1, 1643711092, sync, Random Direction
271, 9, 3, 569441181, sync, Random Direction
271, 2, 1, 1488136210, sync, GetNextBuyablePlot picker
271, 2, 1, 3932797923, sync, Random Direction
271, 4, 1, 4208351712, sync, Random Direction
271, 7, 1, 2145825945, sync, Random Direction
271, 3, 0, 1201124190, sync, Random Direction
271, 51, 9, 1290941247, sync, Random Direction
271, 6, 1, 813118476, sync, Random Direction
271, 34, 15, 1105527125, sync, Random Direction
271, 8, 6, 1906812778, sync, Random Direction
271, 21, 11, 3747660891, sync, Random Direction
271, 4, 3, 2439611640, sync, Random Direction
271, 6, 0, 3762380241, sync, Random Direction
272, 2, 1, 118542390, sync, GetNextBuyablePlot picker
272, 1, 0, 3780987703, sync, GetNextBuyablePlot picker
272, 1, 0, 2234382500, sync, GetNextBuyablePlot picker
272, 3, 2, 2838300173, sync, GetNextBuyablePlot picker
272, 2, 1, 3138501058, sync, GetNextBuyablePlot picker
272, 2, 1, 4214318035, sync, GetNextBuyablePlot picker
272, 1, 0, 3366189840, sync, GetNextBuyablePlot picker
272, 1, 0, 2729506313, sync, GetNextBuyablePlot picker
272, 1, 0, 3292901390, sync, GetNextBuyablePlot picker
272, 1, 0, 2250533423, sync, GetNextBuyablePlot picker
272, 8, 4, 1161148476, sync, Random Direction
272, 1, 0, 2422860229, sync, GetNextBuyablePlot picker
272, 1, 0, 2511388442, sync, GetNextBuyablePlot picker
272, 1, 0, 4271340107, sync, GetNextBuyablePlot picker
272, 1, 0, 784604200, sync, GetNextBuyablePlot picker
272, 2, 0, 2567200065, sync, GetNextBuyablePlot picker
272, 5, 2, 478917350, sync, GetNextBuyablePlot picker
272, 4, 0, 2078371879, sync, GetNextBuyablePlot picker
272, 1, 0, 340972244, sync, GetNextBuyablePlot picker
272, 1, 0, 3346566269, sync, GetNextBuyablePlot picker
272, 1, 0, 248518514, sync, GetNextBuyablePlot picker
272, 1, 0, 3387615171, sync, GetNextBuyablePlot picker
272, 1, 0, 1333020736, sync, GetNextBuyablePlot picker
272, 1, 0, 1678144377, sync, GetNextBuyablePlot picker
272, 1, 0, 2525247678, sync, GetNextBuyablePlot picker
272, 1, 0, 2156543263, sync, GetNextBuyablePlot picker
272, 3, 2, 4269123692, sync, GetNextBuyablePlot picker
272, 2, 0, 3773943349, sync, GetNextBuyablePlot picker
272, 1, 0, 1707549386, sync, GetNextBuyablePlot picker
272, 1, 0, 882871355, sync, Random Direction
272, 1, 0, 1967841112, sync, Random Direction
272, 1, 0, 3606976689, sync, Random Direction
272, 1, 0, 4288455062, sync, GetNextBuyablePlot picker
272, 1, 0, 2666574103, sync, GetNextBuyablePlot picker
272, 1, 0, 3510278404, sync, GetNextBuyablePlot picker
272, 3, 2, 1303023341, sync, GetNextBuyablePlot picker
272, 2, 0, 3245949218, sync, GetNextBuyablePlot picker
272, 2, 0, 1422215091, sync, GetNextBuyablePlot picker
272, 1, 0, 457851248, sync, GetNextBuyablePlot picker
272, 2, 1, 1261317353, sync, GetNextBuyablePlot picker
272, 2, 0, 4186852718, sync, GetNextBuyablePlot picker
272, 12, 1, 1849863183, sync, Unit Combat Damage
272, 12, 4, 627704988, sync, Unit Combat Damage
272, 8, 0, 1748217509, sync, Random Direction
272, 3, 0, 366334586, sync, Random Direction
272, 1, 0, 914881067, sync, GetNextBuyablePlot picker
272, 7, 6, 241225352, sync, Random Direction
272, 14, 10, 3814035489, sync, Random Direction
272, 10, 7, 3084819526, sync, Random Direction
272, 3, 0, 3247050247, sync, GetNextBuyablePlot picker
272, 4, 1, 410536756, sync, Random Direction
272, 1, 0, 1884949853, sync, GetNextBuyablePlot picker
272, 6, 0, 962082514, sync, Random Direction
272, 8, 1, 61834147, sync, Random Direction
272, 5, 3, 1055450784, sync, Random Direction
272, 8, 7, 3207537241, sync, Random Direction
272, 2, 1, 3982421534, sync, GetNextBuyablePlot picker
272, 8, 5, 3341596415, sync, Random Direction
272, 13, 6, 3053833420, sync, Random Direction
272, 5, 0, 1990626069, sync, Random Direction
272, 1, 0, 713543210, sync, GetNextBuyablePlot picker
272, 11, 2, 2602550299, sync, Random Direction
272, 10, 1, 1109977528, sync, Random Direction
272, 2, 1, 519160721, sync, GetNextBuyablePlot picker
272, 5, 2, 3920405238, sync, Random Direction
272, 2, 0, 2557249271, sync, Random Direction
272, 6, 1, 291432804, sync, Random Direction
272, 41, 21, 937297869, sync, Random Direction
272, 5, 2, 2239232130, sync, Random Direction
272, 45, 23, 2555943827, sync, Random Direction
272, 9, 4, 2211657680, sync, Random Direction
272, 5, 4, 1993364425, sync, Random Direction
272, 36, 8, 3870366414, sync, Random Direction
272, 4, 0, 954686959, sync, Random Direction
272, 5, 4, 251396348, sync, Random Direction
272, 8, 1, 3900793733, sync, Random Direction
273, 2, 1, 692590042, sync, GetNextBuyablePlot picker
273, 1, 0, 3405113867, sync, GetNextBuyablePlot picker
273, 1, 0, 663105768, sync, GetNextBuyablePlot picker
273, 3, 1, 1920578305, sync, GetNextBuyablePlot picker
273, 2, 0, 2250356134, sync, GetNextBuyablePlot picker
273, 2, 1, 102177767, sync, GetNextBuyablePlot picker
273, 1, 0, 3724637076, sync, GetNextBuyablePlot picker
273, 1, 0, 4031610429, sync, GetNextBuyablePlot picker
273, 3, 0, 228820530, sync, GetNextBuyablePlot picker
273, 1, 0, 506433411, sync, GetNextBuyablePlot picker
273, 1, 0, 2588685568, sync, GetNextBuyablePlot picker
273, 1, 0, 3902325049, sync, GetNextBuyablePlot picker
273, 1, 0, 2130695038, sync, GetNextBuyablePlot picker
273, 1, 0, 2530320607, sync, GetNextBuyablePlot picker
273, 2, 1, 566206764, sync, GetNextBuyablePlot picker
273, 5, 1, 2512074741, sync, GetNextBuyablePlot picker
273, 4, 3, 1212262794, sync, GetNextBuyablePlot picker
273, 1, 0, 4032392187, sync, GetNextBuyablePlot picker
273, 1, 0, 3558581272, sync, GetNextBuyablePlot picker
273, 1, 0, 3193200241, sync, GetNextBuyablePlot picker
273, 1, 0, 2065224790, sync, GetNextBuyablePlot picker
273, 1, 0, 180931799, sync, GetNextBuyablePlot picker
273, 1, 0, 3409111492, sync, GetNextBuyablePlot picker
273, 1, 0, 2575265965, sync, GetNextBuyablePlot picker
273, 1, 0, 1113972706, sync, GetNextBuyablePlot picker
273, 3, 0, 3663945587, sync, GetNextBuyablePlot picker
273, 2, 1, 1230429744, sync, GetNextBuyablePlot picker
273, 1, 0, 3134155433, sync, GetNextBuyablePlot picker
273, 1, 0, 612767790, sync, GetNextBuyablePlot picker
273, 1, 0, 3389685711, sync, GetNextBuyablePlot picker
273, 1, 0, 2726538588, sync, GetNextBuyablePlot picker
273, 3, 0, 3255502949, sync, GetNextBuyablePlot picker
273, 2, 1, 509577530, sync, GetNextBuyablePlot picker
273, 2, 1, 3881388523, sync, GetNextBuyablePlot picker
273, 1, 0, 2353808200, sync, GetNextBuyablePlot picker
273, 2, 0, 1252574689, sync, GetNextBuyablePlot picker
273, 2, 1, 1663893254, sync, GetNextBuyablePlot picker
273, 12, 6, 3028326855, sync, Unit Combat Damage
273, 12, 4, 2156284916, sync, Unit Combat Damage
273, 5, 1, 1460330269, sync, Random Direction
273, 4, 0, 1292502418, sync, Random Direction
273, 1, 0, 1004735331, sync, GetNextBuyablePlot picker
273, 2, 0, 2662740832, sync, Random Direction
273, 13, 10, 863719449, sync, Random Direction
273, 17, 12, 3393120478, sync, Random Direction
273, 3, 0, 3245406911, sync, GetNextBuyablePlot picker
273, 6, 3, 943400332, sync, Random Direction
273, 1, 0, 2364003541, sync, GetNextBuyablePlot picker
273, 7, 1, 1397535978, sync, Random Direction
273, 9, 8, 767853531, sync, Random Direction
273, 9, 1, 4080733816, sync, Random Direction
273, 11, 2, 928901457, sync, Random Direction
273, 2, 0, 901330358, sync, GetNextBuyablePlot picker
273, 13, 2, 251495095, sync, Random Direction
273, 8, 7, 810457636, sync, Random Direction
273, 6, 4, 3762735501, sync, Random Direction
273, 1, 0, 3214604098, sync, GetNextBuyablePlot picker
273, 10, 1, 3411907411, sync, Random Direction
273, 12, 7, 518861968, sync, Random Direction
273, 2, 1, 2825089417, sync, GetNextBuyablePlot picker
273, 6, 2, 2548385166, sync, Random Direction
273, 7, 4, 1638142383, sync, Random Direction
273, 12, 4, 2895710652, sync, Random Direction
273, 4, 1, 1636343109, sync, Random Direction
273, 5, 4, 1333013658, sync, Random Direction
273, 31, 7, 3542751691, sync, Random Direction
273, 4, 3, 986383784, sync, Random Direction
273, 34, 32, 3961178305, sync, Random Direction
